LATITUDE,LONGITUDE,FLOOR,BUILDINGID
4864981.125073548,-7621.501738985118,1,0
4864982.922604399,-7628.793869665716,1,0
4864986.177208891,-7629.1144119741975,1,0
4864982.856137798,-7617.122306534,1,0
4864985.640031627,-7634.68173825419,2,0
4864984.610064608,-7626.008807115277,1,0
4864984.586988558,-7628.68614864502,1,0
4864984.545158975,-7628.5772250571345,1,0
4864984.635580703,-7626.049397907564,1,0
4864984.674356577,-7626.080180761702,1,0
4864987.048393042,-7629.9306499307,1,0
4864988.216221141,-7636.134965392715,1,0
4864984.559532475,-7628.911387158815,1,0
4864986.946276195,-7629.361976443068,1,0
4864987.023429868,-7636.141890544563,1,0
4864981.958075711,-7615.794175840013,1,0
4864978.25041084,-7609.91484762117,1,0
4864977.49990202,-7609.907947389724,1,0
4864977.494644371,-7609.985427079694,1,0
4864980.983444651,-7613.543267583589,1,0
4864977.513285439,-7611.7600905648915,1,0
4864981.62811071,-7617.385956504878,1,0
4864981.539961377,-7616.909707418352,1,0
4864981.689240316,-7617.1218062857815,1,0
4864981.153907426,-7622.376506035789,1,0
4864988.167052235,-7636.131388997844,1,0
4864989.127034226,-7636.905436060697,1,0
4864990.251273138,-7637.194361525118,1,0
4864990.356280082,-7637.203344958322,1,0
4864990.356536826,-7637.1952657590355,1,0
4864991.20469392,-7638.180425974611,1,0
4864995.286098932,-7639.179142477723,1,0
4864987.248658331,-7630.114319869869,1,0
4864989.197099181,-7633.643639863813,1,0
4864986.155418133,-7629.959213745272,1,0
4864990.308920256,-7637.222439059702,1,0
4864993.514259988,-7634.4796193739785,1,0
4864985.086964685,-7622.376164387292,1,0
4864988.054701272,-7633.920168389899,1,0
4864984.810515959,-7621.908924616896,1,0
4864987.616920846,-7626.730936228852,1,0
4864987.70517199,-7626.891510954425,1,0
4864987.680125954,-7626.660358638739,1,0
4864991.412987659,-7630.230356075453,1,0
4864991.471589632,-7630.482230114675,1,0
4864982.020018533,-7621.377517717338,1,0
4864981.967771788,-7617.000506761276,1,0
4864981.813763088,-7615.819543753808,1,0
4864978.598563323,-7610.243364700375,1,0
4864981.645189649,-7616.980875497183,1,0
4864981.699840317,-7617.127380577765,1,0
4864977.517258455,-7610.351369266631,1,0
4864981.869593813,-7616.81361535258,1,0
4864981.881356309,-7616.802905093837,1,0
4864977.507975751,-7610.423886097449,1,0
4864991.418504714,-7630.292234266965,1,0
4864990.247804381,-7637.219016405319,1,0
4864985.550013358,-7619.852461391121,1,0
4864985.0867771795,-7626.527112826947,1,0
4864985.122104409,-7626.637370349298,1,0
4864983.004108344,-7620.182728338129,1,0
4864990.5617893245,-7636.661194546565,1,0
4864987.0285914885,-7636.3864043837875,1,0
4864989.056830043,-7637.361716119207,2,0
4864990.240822552,-7633.749041189326,1,0
4864989.273204019,-7633.604793903752,1,0
4864993.798833872,-7637.94102447224,1,0
4864997.24397256,-7638.209909282178,1,0
4864996.996021242,-7637.932313533472,1,0
4864994.159720578,-7637.920881665254,1,0
4864997.145020569,-7638.19215741454,1,0
4864997.043089705,-7638.187920242015,1,0
4864998.184059147,-7638.189429007317,1,0
4864996.72144585,-7638.239162507402,1,0
4864988.328239213,-7637.234241993744,1,0
4864985.42877591,-7621.0810935679065,1,0
4864981.442872473,-7611.556832768502,1,0
4864985.554920709,-7622.384598315432,1,0
4864981.380613592,-7611.571618231156,1,0
4864980.8471671045,-7618.756072934932,1,0
4864983.925285451,-7617.73837462474,1,0
4864981.858716433,-7617.405290795828,1,0
4864980.879619286,-7620.26650886212,1,0
4864977.462258854,-7614.704596269734,1,0
4864981.320986294,-7617.681021706087,1,0
4864997.134861476,-7637.920028321308,1,0
4864990.297653728,-7633.931200322395,1,0
4864987.008104402,-7629.533295284002,1,0
4864987.029595627,-7629.715149294221,1,0
4864990.220927994,-7633.956357344686,1,0
4864990.2475761585,-7633.935537214196,1,0
4864990.266223674,-7633.966032215479,1,0
4864990.120272908,-7633.751554450632,1,0
4864990.166342416,-7634.469199567276,1,0
4864990.207685692,-7633.84684433243,1,0
4864993.752929068,-7637.461096906227,1,0
4865003.409382134,-7639.519848092255,1,0
4864998.695337226,-7638.19698960239,1,0
4864994.482261865,-7637.276588440159,1,0
4864994.066745505,-7637.349159399813,1,0
4864994.511503764,-7637.28064034865,1,0
4864994.527745489,-7637.128807473249,1,0
4864994.522057565,-7637.080847856086,1,0
4864994.523468192,-7637.286068047216,1,0
4864994.486692557,-7637.411827405642,1,0
4864998.661238137,-7638.286679762985,1,0
4864998.740139765,-7638.735360629662,1,0
4864999.76418065,-7638.7313845526205,1,0
4864997.467587939,-7637.495535947062,1,0
4865002.804092482,-7639.237458990957,1,0
4864999.828694522,-7639.107332781467,1,0
4865001.3201883705,-7639.112135193458,1,0
4865004.343740771,-7639.117006559107,1,0
4865003.181875905,-7639.116503142528,1,0
4865003.1966957,-7639.106379753269,1,0
4864998.815906647,-7639.089559240961,1,0
4865005.412353616,-7639.728394322721,1,0
4865002.026755484,-7638.699091944505,1,0
4864998.669278138,-7638.220117512977,1,0
4865002.381492357,-7639.237292034878,1,0
4865003.894430284,-7639.807072635598,1,0
4865003.880507658,-7639.053954294984,1,0
4865001.030127049,-7638.169450951141,1,0
4864997.488278701,-7637.759472504385,1,0
4864997.46543629,-7638.701917219928,1,0
4865004.521806379,-7641.079743485655,1,0
4865008.239819114,-7641.073168291002,1,0
4865008.644892592,-7640.93156565233,1,0
4865007.122209655,-7640.835748685647,1,0
4865005.193115754,-7640.305178194912,1,0
4865004.43411588,-7640.388185419203,1,0
4865010.182299949,-7640.8677531866415,1,0
4865010.035970975,-7640.893338452956,1,0
4865011.1497136215,-7641.38271537295,1,0
4865010.089266566,-7640.647390665268,1,0
4865009.308042853,-7641.066314675388,1,0
4865003.957730209,-7641.38863520888,1,0
4865011.173184278,-7641.632214801657,1,0
4865003.918978838,-7640.629537650465,1,0
4865011.148652296,-7641.626951080913,1,0
4865010.058729761,-7641.018311354468,1,0
4865011.176777419,-7641.688659111386,1,0
4865003.863391979,-7640.63140864064,1,0
4865011.13955566,-7641.624494593747,1,0
4865003.657508283,-7639.644478726898,1,0
4865003.725023057,-7639.6776653575225,1,0
4865003.740031617,-7639.672293705615,1,0
4865013.676524923,-7641.090571142172,1,0
4865009.910812294,-7640.464645857025,1,0
4865013.305451896,-7641.473203713086,1,0
4865011.030998982,-7640.839379587115,1,0
4865009.122214882,-7641.209312650995,1,0
4865009.916691696,-7640.792405717551,1,0
4865009.9303375995,-7640.4068076007,1,0
4865011.104399687,-7641.594741567545,1,0
4865008.977348417,-7640.844831410022,1,0
4865006.195784948,-7640.299011343231,1,0
4865010.656315576,-7641.4812268109035,1,0
4865011.01008513,-7641.476759680973,1,0
4865010.642754159,-7641.480016585045,1,0
4865010.643765351,-7641.236873739317,1,0
4865011.0893064905,-7641.357344476347,1,0
4865011.068809206,-7641.0802983179265,1,0
4865010.776780402,-7641.296559883153,1,0
4865008.378464797,-7640.488978165063,1,0
4865008.1045886,-7640.505955516922,1,0
4865009.862348256,-7640.43619665403,1,0
4865009.855470543,-7640.742158829373,1,0
4865009.835506076,-7640.43048715613,1,0
4865009.90728895,-7640.765962004755,1,0
4865009.802642878,-7640.700341144086,1,0
4865012.1334402375,-7641.250107068353,1,0
4865008.321725089,-7640.693307224394,1,0
4865008.710082661,-7640.699401102898,1,0
4865009.507802634,-7640.060838686476,1,0
4865009.560993338,-7640.3991591545055,1,0
4865004.794167052,-7640.191141840134,1,0
4865003.605662077,-7639.634816913041,1,0
4865003.596119716,-7639.634552028016,1,0
4865004.812299604,-7640.375261487631,1,0
4865011.267981202,-7641.366207642047,1,0
4865001.825013555,-7639.12662826806,1,0
4865008.268963531,-7641.102170023198,1,0
4865001.892434472,-7639.972527560358,1,0
4865001.886470637,-7639.970653686493,1,0
4865006.239967486,-7640.570984409588,1,0
4865009.623091338,-7640.1362097202655,1,0
4865008.854331107,-7640.88763916266,1,0
4865012.818438003,-7641.27174117678,1,0
4865012.60751978,-7641.587449964785,1,0
4865007.883157533,-7640.735646979516,1,0
4865003.376977175,-7639.65768983042,1,0
4865004.637024726,-7640.537653564037,1,0
4865006.509407354,-7640.388544995845,1,0
4865003.58505476,-7640.628473460794,1,0
4865007.382995533,-7640.117561954789,1,0
4865002.467490743,-7638.351499932763,1,0
4865012.304416877,-7641.712914177523,1,0
4865009.517037626,-7640.526240076592,1,0
4865012.267319541,-7641.187340264386,1,0
4865011.738978792,-7641.298801976793,1,0
4865011.811329433,-7641.297995861745,1,0
4865009.941349283,-7640.23231950755,1,0
4865013.351636344,-7641.597147422848,1,0
4865009.467638168,-7640.767033341886,1,0
4865002.322438233,-7639.35000000149,1,0
4865005.137411216,-7639.714098117322,1,0
4865009.79026843,-7640.0363299435085,1,0
4865006.743952781,-7639.71801015912,1,0
4865005.0866265865,-7639.5268296812665,1,0
4865005.046183631,-7639.257681627714,1,0
4865007.118753672,-7639.717510165453,1,0
4865005.113458842,-7639.435074013199,1,0
4865002.360828728,-7639.605794433872,1,0
4865005.045041666,-7639.15840146608,1,0
4864994.480419774,-7637.296418253785,1,0
4864998.8868634375,-7637.80093795498,1,0
4864995.550169501,-7637.07698312166,1,0
4865000.398187813,-7638.143832039968,1,0
4864995.506931404,-7637.274088938081,1,0
4864994.430424859,-7637.3554353239815,1,0
4864997.371375873,-7637.819633209221,1,0
4864995.548137546,-7637.26023753997,1,0
4864996.748694145,-7637.909919022731,1,0
4864996.780831638,-7637.546404836915,1,0
4864991.596360888,-7637.4529459438145,1,0
4864995.325554845,-7638.216803710135,1,0
4864994.188268225,-7637.499356293268,1,0
4864994.148906706,-7637.448528641069,1,0
4864994.101624185,-7637.4347169463845,1,0
4864987.102197486,-7636.585562165605,1,0
4864994.147220231,-7637.440338172471,1,0
4864994.151487857,-7637.225701559625,1,0
4864994.143587881,-7637.434756427832,1,0
4864994.189960282,-7637.244723480422,1,0
4864994.193911971,-7637.875896640259,1,0
4864992.379638167,-7637.227083828487,1,0
4864993.81312532,-7637.488933690672,1,0
4864990.494093475,-7637.4641330560935,1,0
4864991.645723476,-7637.466302721315,1,0
4864994.164165576,-7637.484134297938,1,0
4864990.811067108,-7634.087560515935,1,0
4864993.758545549,-7637.4679281384715,1,0
4864990.766284086,-7634.029309995005,1,0
4864993.763950522,-7637.469150214511,1,0
4864988.88743498,-7625.509849899732,1,0
4864985.718155458,-7625.427905046546,1,0
4864989.951177496,-7628.98533208954,2,0
4864988.782789856,-7628.591734462055,2,0
4864988.668722413,-7628.254566567436,2,0
4864985.598449214,-7624.859143904641,1,0
4864985.772160913,-7625.147578720127,1,0
4864985.67848264,-7624.8850787848005,1,0
4864988.67206047,-7628.170995024785,2,0
4864988.745276428,-7628.323830866091,2,0
4864988.717861194,-7628.280659429593,2,0
4864982.486001007,-7630.2372413105695,2,0
4864984.447079719,-7635.144250452014,1,0
4864984.625374439,-7617.511760160721,1,0
4864982.417642581,-7630.998764975646,1,0
4864982.415987701,-7631.0310050365615,1,0
4864982.671648451,-7624.2796022755765,1,0
4864982.534177857,-7617.345639236681,1,0
4864984.612712299,-7620.190720133567,1,0
4864984.61987039,-7620.307696595442,1,0
4864978.241674078,-7609.835955784111,1,0
4864984.0226564165,-7624.293203712513,1,0
4864977.290729804,-7623.712883650489,1,0
4864977.45454207,-7612.1997793373275,1,0
4864990.343341447,-7633.997039352879,1,0
4864990.375249227,-7637.897949717794,1,0
4864987.6477342425,-7634.678805364666,1,0
4864987.617583181,-7634.383689432177,1,0
4864987.574641638,-7628.594640946655,1,0
4864987.63357844,-7634.305768726192,1,0
4864986.901054205,-7633.354289984069,1,0
4864977.557113319,-7615.642715707611,1,0
4864978.113255102,-7612.247724002319,1,0
4864980.922253758,-7617.189915069775,1,0
4864981.097968512,-7617.5430428951895,1,0
4864976.648558594,-7616.1362267642835,1,0
4864981.218339817,-7617.604021656698,1,0
4864984.291039349,-7622.616004199974,1,0
4864981.917699328,-7615.758151079712,1,0
4864981.020665516,-7617.273467527492,1,0
4864983.713081168,-7633.209620093035,1,0
4864987.461426822,-7633.656743419697,1,0
4864983.726726422,-7633.549450037186,1,0
4864993.792578434,-7637.186825260998,1,0
4864990.211543215,-7626.53440814602,1,0
4864990.180890892,-7633.748750182897,1,0
4864984.519816169,-7614.0584740741,1,0
4864983.767538978,-7633.250593193124,1,0
4864990.194586012,-7633.658225464845,1,0
4864981.342426951,-7621.4796483544615,1,0
4864992.328086639,-7637.74258991853,1,0
4864988.425530854,-7636.095852862723,1,0
4864982.649736041,-7623.802343398982,1,0
4864978.233515959,-7609.950110896536,1,0
4864978.230124409,-7609.939739134838,1,0
4864981.059207707,-7623.942064526393,1,0
4864981.855804526,-7623.69153456255,1,0
4864983.511797654,-7628.874075809823,1,0
4864981.803027923,-7616.874044042692,1,0
4864989.526146759,-7634.704485577895,1,0
4864986.09092638,-7631.542790581041,2,0
4864981.776286065,-7627.211843655679,1,0
4864981.589285747,-7630.341248342605,2,0
4864983.512029627,-7632.501721640309,1,0
4864981.717530002,-7628.181435215025,1,0
4864976.649734441,-7614.71753488146,1,0
4864981.872798805,-7628.691585145803,1,0
4864982.030679129,-7628.242192867254,1,0
4864980.58428536,-7623.413461277235,1,0
4864981.809029127,-7616.193227265315,1,0
4864982.5783349,-7625.588367141783,1,0
4864973.415417428,-7625.562572721563,1,0
4864976.749485057,-7615.578704744831,1,0
4864979.190666799,-7622.022985857375,1,0
4864977.65585542,-7622.493763228324,1,0
4864976.085904214,-7615.724918819246,1,0
4864970.5210020775,-7627.511300912569,1,0
4864970.081337599,-7628.725087384122,1,0
4864974.4211230185,-7629.942826919584,1,0
4864982.504864463,-7626.419866432829,1,0
4864986.385331334,-7630.464519152728,2,0
4864982.474225571,-7613.992321653985,1,0
4864968.466076462,-7629.274161820142,1,0
4864975.935767281,-7624.717885430351,1,0
4864973.843477469,-7628.102593015342,1,0
4864973.725211832,-7629.052314746398,1,0
4864973.678020332,-7628.452561635482,1,0
4864982.5102355275,-7626.470631734562,1,0
4864973.888298697,-7628.356380082747,1,0
4864976.989717895,-7627.676124467926,1,0
4864965.2489219755,-7635.708452709116,1,0
4864965.294418934,-7635.674441739835,1,0
4864965.260352745,-7635.653138098267,1,0
4864965.280389773,-7635.684205040636,1,0
4864965.289320204,-7638.3303081475015,1,0
4864965.247780816,-7635.674226532333,1,0
4864965.1492137285,-7637.868533318156,1,0
4864964.083715936,-7635.707489762027,1,0
4864964.058284242,-7635.730715750169,1,0
4864969.824906388,-7628.819488119074,1,0
4864956.006188803,-7643.000665301663,1,0
4864953.235186339,-7644.6349634803655,1,0
4864956.122561749,-7642.503342548826,1,0
4864959.339047742,-7638.500151023689,1,0
4864964.170236595,-7638.24815414427,1,0
4864959.426925391,-7638.414623288686,1,0
4864964.105647513,-7638.392547150386,1,0
4864964.085844766,-7638.404191602342,1,0
4864958.891072355,-7642.298733044703,1,0
4864955.421639489,-7644.415756517044,1,0
4864963.588765724,-7636.084212091792,1,0
4864963.630228868,-7636.02077640574,1,0
4864963.585918753,-7636.087674066089,1,0
4864971.471459622,-7629.8928620962715,1,0
4864963.6296758335,-7636.055341563174,1,0
4864963.665564964,-7636.018114823116,1,0
4864963.667562177,-7636.0184440490775,1,0
4864967.849733063,-7635.976068260682,1,0
4864963.5812553335,-7636.091881834225,1,0
4864963.61653598,-7636.074317382716,1,0
4864954.92006623,-7640.759144595651,1,0
4864961.922622899,-7633.516673428707,1,0
4864958.952180018,-7638.208573314236,1,0
4864954.986956497,-7640.163147668276,1,0
4864958.957525344,-7638.204657385151,1,0
4864958.9882171415,-7640.11867873955,1,0
4864960.144812254,-7640.110103257724,1,0
4864959.050291391,-7637.82582832137,1,0
4864958.144955293,-7638.204916886714,1,0
4864961.901740269,-7635.852261680875,1,0
4864951.244788337,-7643.931576811566,1,0
4864954.774396951,-7635.546114006922,1,0
4864954.697401783,-7644.692665200165,1,0
4864947.659666685,-7643.515744246157,1,0
4864947.63184989,-7643.9024370948155,1,0
4864946.96306159,-7644.385781840615,1,0
4864947.875336911,-7643.890511003043,1,0
4864947.871471101,-7639.5846150806665,1,0
4864947.821957388,-7637.200981815438,1,0
4864947.868772048,-7644.306636113909,1,0
4864947.300301455,-7644.772245246073,1,0
4864947.8138,-7643.0923999995,1,0
4864948.028321476,-7643.830828171239,1,0
4864948.034576046,-7644.1938759669265,1,0
4864948.214893268,-7644.20158798943,1,0
4864948.028766411,-7643.475755057117,1,0
4864948.215059303,-7644.201849835046,1,0
4864948.034155727,-7643.473609328088,1,0
4864948.039283924,-7643.842174082818,1,0
4864948.04806603,-7643.509363580581,1,0
4864950.787856633,-7643.4586087180505,1,0
4864950.750516454,-7643.149684026493,1,0
4864950.453427043,-7644.0687103015025,1,0
4864946.909494442,-7641.581796124561,1,0
4864953.543284373,-7638.573018335147,1,0
4864957.667043001,-7638.48751767806,1,0
4864957.924164039,-7638.94515766688,1,0
4864957.926808923,-7638.444474724799,1,0
4864957.908926877,-7638.457326566393,1,0
4864958.773482296,-7638.9362926324175,1,0
4864957.494119914,-7642.547928476396,1,0
4864948.403800218,-7644.763778488376,1,0
4864947.813800001,-7643.092399999499,1,0
4864947.8138,-7643.0923999995,1,0
4864947.8138,-7643.092399999499,1,0
4864948.029607482,-7643.0923999995,1,0
4864947.8138,-7643.461142346974,1,0
4864947.813799999,-7643.4689989689705,1,0
4864947.8138,-7643.092399999501,1,0
4864947.8138,-7643.4677812415,1,0
4864965.64840901,-7634.199441715193,1,0
4864961.1908154795,-7634.1972577760325,2,0
4864961.138878725,-7636.758495117105,2,0
4864960.840022904,-7636.25947656907,1,0
4864965.646340228,-7633.698485014489,1,0
4864965.64510534,-7633.701626462521,1,0
4864961.011324161,-7633.205600000918,1,0
4864960.998090096,-7633.707884584616,1,0
4864966.174839429,-7635.200051960819,2,0
4864961.154228724,-7636.745320294279,2,0
4864961.267935092,-7636.701716859207,2,0
4864965.648798967,-7633.708290531231,1,0
4864961.00222278,-7633.703793164592,1,0
4864935.159233529,-7636.682747783671,1,0
4864961.236991036,-7636.717484468595,2,0
4864959.386208826,-7633.698625052004,1,0
4864903.819806354,-7615.149418706128,1,0
4864903.807148125,-7636.707558059228,1,0
4864935.393626207,-7633.703645145877,1,0
4864935.404009149,-7634.688497248413,2,0
4864965.372628028,-7633.205600000918,1,0
4864943.83466963,-7644.214599557162,2,0
4864943.830817034,-7646.34974474266,2,0
4864943.842193709,-7646.323542822748,2,0
4864944.072030692,-7643.725623297723,2,0
4864945.02698675,-7642.630361458436,2,0
4864945.029806637,-7642.628592925627,2,0
4864957.67268501,-7640.491889260668,1,0
4864961.906384198,-7637.595231919203,1,0
4864961.848711113,-7639.5627749989935,1,0
4864947.315938508,-7643.485873149374,1,0
4864948.479500878,-7644.273324788739,1,0
4864948.648858681,-7644.460035722916,1,0
4864948.236763961,-7643.807826236858,1,0
4864948.040426752,-7643.477574837493,2,0
4864948.457711711,-7643.808945307317,1,0
4864948.456797717,-7644.08756410973,1,0
4864948.458355942,-7644.469327824605,1,0
4864947.518336643,-7644.7182667475545,1,0
4864948.25165481,-7643.483899781129,1,0
4864948.240759514,-7643.888355421724,1,0
4864947.830799997,-7643.117800001057,2,0
4864946.830494084,-7644.153856450544,2,0
4864946.84705916,-7643.117800001057,2,0
4864945.8314961335,-7645.237683168973,2,0
4864946.829923311,-7643.117800001055,2,0
4864948.234466582,-7644.161080845096,1,0
4864947.242216575,-7645.07096418077,1,0
4864948.650728382,-7644.458054347601,1,0
4864946.8601948535,-7643.009632230593,2,0
4864948.482718803,-7644.809963974066,1,0
4864943.790708391,-7647.478817460183,2,0
4864948.811782427,-7644.983449986715,1,0
4864947.034858737,-7644.578605748038,2,0
4864948.812131656,-7644.904128116743,1,0
4864948.46588878,-7643.781731924466,1,0
4864946.239107727,-7645.257825861174,2,0
4864948.6844625315,-7644.553809492213,1,0
4864946.712552508,-7644.797963598714,1,0
4864948.683940492,-7644.552744883661,1,0
4864953.04729721,-7643.362940800913,2,0
4864946.974418916,-7646.726147290043,2,0
4864946.940949535,-7644.25657569738,2,0
4864946.141618463,-7644.218187418505,2,0
4864950.64469132,-7644.266279855175,2,0
4864954.308326206,-7642.2402975413615,2,0
4864959.092490221,-7639.675912262402,2,0
4864961.807689682,-7640.697593261278,2,0
4864961.794661347,-7640.720270462029,2,0
4864966.449299999,-7635.6803999990225,2,0
4864948.8565815855,-7644.897746005584,1,0
4864948.427208718,-7643.773488003142,1,0
4864953.381593203,-7643.763758756504,2,0
4864942.806100004,-7648.5304000005135,2,0
4864942.806100003,-7646.925008972536,2,0
4864942.806100003,-7646.920933753247,2,0
4864942.806100003,-7648.530400000513,2,0
4864942.806100003,-7645.680844885605,2,0
4864942.8061000025,-7648.530400000513,2,0
4864942.806100003,-7645.674121335119,2,0
4864942.806100004,-7646.104826215349,2,0
4864942.8061000025,-7648.530400000513,2,0
4864942.806100003,-7648.530400000512,2,0
4864947.617029567,-7644.900392125672,1,0
4864942.806100003,-7647.476318914139,2,0
4864942.806100004,-7646.408643086857,2,0
4864946.445135922,-7644.900737994716,1,0
4864942.806100004,-7648.5304000005135,2,0
4864942.806100004,-7648.530400000513,2,0
4864945.211513707,-7644.900660796883,2,0
4864942.806100003,-7646.372008980414,2,0
4864945.916286155,-7644.061693623024,2,0
4864946.912616262,-7644.064501753432,1,0
4864947.904821994,-7644.062107664499,1,0
4864947.904988372,-7643.683050647368,1,0
4864947.906270667,-7644.056924091834,1,0
4864947.041044022,-7644.062029692516,1,0
4864946.048943865,-7643.881218933827,2,0
4864947.036627904,-7643.887603377171,2,0
4864944.855808626,-7644.177083679553,2,0
4864948.223223253,-7644.545533621027,1,0
4864948.125159961,-7644.408823557979,2,0
4864946.9537488185,-7644.051837585944,2,0
4864948.248953291,-7644.727922685949,1,0
4864948.057950845,-7644.163929963752,1,0
4864948.03750281,-7643.465280071852,1,0
4864948.029605801,-7643.451232542388,1,0
4864947.8138,-7643.092399999498,1,0
4864947.8138,-7643.0923999995,1,0
4864947.813800001,-7643.092399999499,1,0
4864947.81712807,-7643.097312269979,1,0
4864947.820610714,-7643.097479592998,1,0
4864948.03968713,-7643.092399999499,1,0
4864948.025797522,-7643.092399999499,1,0
4864947.8138,-7643.092399999498,1,0
4864947.157078734,-7643.9685085263945,1,0
4864947.152666047,-7643.976798263767,1,0
4864947.147105047,-7644.878950504641,1,0
4864948.0348477205,-7643.0923999995,1,0
4864948.0453765895,-7643.092399999499,1,0
4864948.897373947,-7644.937141112427,1,0
4864948.245967749,-7643.75567725486,1,0
4864948.321805745,-7644.596830333803,1,0
4864948.438924111,-7644.7826885367185,1,0
4864948.789057299,-7644.6000102414455,1,0
4864948.856762572,-7645.011184199002,1,0
4864948.876211242,-7645.0119083406835,1,0
4864948.8548167115,-7645.0093132960665,1,0
4864948.854750663,-7645.009184988666,1,0
4864948.855795746,-7644.906701624758,1,0
4864955.123838283,-7641.770234071554,1,0
4864961.730915606,-7635.19155950732,1,0
4864965.1088000005,-7633.20560000092,1,0
4864965.108800001,-7633.205600000918,1,0
4864961.709468617,-7635.168728940694,1,0
4864947.704958403,-7645.442987149461,1,0
4864947.706135505,-7645.443920124789,1,0
4864965.108800001,-7633.205600000916,1,0
4864965.108800001,-7633.205600000919,1,0
4864965.108800002,-7633.205600000918,1,0
4864965.108800001,-7635.192726029547,1,0
4864948.617970862,-7644.982183439612,1,0
4864948.619565603,-7644.9822711008965,1,0
4864948.613392842,-7644.631209148157,1,0
4864948.614808914,-7644.636869328213,1,0
4864948.6210788125,-7644.983209421456,1,0
4864948.6160876285,-7644.643393844128,1,0
4864948.619565603,-7644.9822711008965,1,0
4864948.616213107,-7644.643821679719,1,0
4864948.619387006,-7644.982229944333,1,0
4864948.266213545,-7644.273899359046,1,0
4864948.472308883,-7644.813996514419,1,0
4864948.457209553,-7644.767370179154,1,0
4864948.4974535685,-7644.705500656989,1,0
4864948.537133777,-7644.804784612649,1,0
4864948.5348761855,-7644.803804277526,1,0
4864948.532392542,-7644.71967616471,1,0
