LATITUDE,LONGITUDE,FLOOR,BUILDINGID
4864978.963839628,-7607.559493286063,1,0
4864978.454102709,-7609.668205180837,1,0
4864978.943279167,-7607.613562728124,1,0
4864981.68905559,-7615.7667844181815,1,0
4864978.322758197,-7609.639093563431,1,0
4864978.508336889,-7609.488945003715,1,0
4864982.235564369,-7616.066639935366,1,0
4864987.002241461,-7625.641941497769,1,0
4864987.846609935,-7626.830226201228,1,0
4864986.98480015,-7625.731934100684,1,0
4864983.655474212,-7621.4269942198725,1,0
4864979.0110906465,-7607.318795683226,1,0
4864981.776334021,-7615.463515930238,1,0
4864978.941032585,-7607.562070627993,1,0
4864981.785549009,-7615.394101277807,1,0
4864981.917725014,-7615.685307244173,1,0
4864987.6712517375,-7626.601760879492,1,0
4864986.746002726,-7625.395991035929,1,0
4864984.773698509,-7622.773318641107,1,0
4864986.871850563,-7625.565620675178,1,0
4864986.832203525,-7625.491923519288,1,0
4864983.852463748,-7621.525403943459,1,0
4864984.290964281,-7622.252788351178,1,0
4864983.53318261,-7621.429417517191,1,0
4864981.541162411,-7616.898287296713,1,0
4864981.651934524,-7617.069064683973,1,0
4864984.257553313,-7622.0516465941055,1,0
4864978.05898815,-7611.873866647329,1,0
4864981.424307503,-7618.10275797168,1,0
4864981.659160743,-7615.42455915907,1,0
4864981.848352487,-7615.794848807929,1,0
4864983.638936986,-7621.501738985118,1,0
4864984.4933902845,-7622.498535072919,1,0
4864987.364875863,-7629.77118085819,1,0
4864984.3300225,-7621.8024986751325,1,0
4864989.361791668,-7628.293536037082,2,0
4864988.073703742,-7626.405462976833,1,0
4864988.023346714,-7626.389880087561,1,0
4864987.953101358,-7626.2529896016285,1,0
4864988.087588653,-7626.398623088506,1,0
4864988.154938895,-7626.441599894482,1,0
4864991.280852056,-7630.289111589126,1,0
4864991.629090602,-7630.284921081319,1,0
4864991.3755301805,-7629.696978264929,1,0
4864991.558087982,-7630.114164377382,1,0
4864991.652232758,-7630.306859841788,1,0
4864982.5100796325,-7614.400222897382,1,0
4864978.00915585,-7609.91484762117,1,0
4864978.011659923,-7609.907947389724,1,0
4864977.99264689,-7609.985427079694,1,0
4864977.979326292,-7610.039138686731,1,0
4864977.9903253345,-7609.989773954711,1,0
4864981.786120788,-7617.039369843019,1,0
4864981.64152689,-7616.909707418352,1,0
4864981.861888475,-7617.1218062857815,1,0
4864984.624615949,-7622.376506035789,1,0
4864992.769453989,-7636.878713013288,2,0
4864993.835502891,-7637.190320392455,1,0
4864994.141550896,-7637.425852929227,1,0
4864995.292477435,-7637.604356772129,1,0
4864995.267526321,-7637.596829074296,1,0
4864994.930115184,-7637.646280719653,1,0
4864995.344229133,-7637.663673745577,1,0
4864987.53651601,-7630.114319869869,1,0
4864990.525980928,-7633.942026626466,1,0
4864987.373777865,-7629.959213745272,1,0
4864994.272486311,-7637.222439059702,1,0
4864990.870091174,-7633.937645185536,1,0
4864984.849297785,-7622.376164387292,1,0
4864990.861140976,-7633.920168389899,1,0
4864984.640633924,-7621.908924616896,1,0
4864987.969184683,-7626.730936228852,1,0
4864988.128280926,-7626.891510954425,1,0
4864988.524860365,-7626.660358638739,1,0
4864991.19926444,-7630.020678940974,1,0
4864991.592142942,-7630.482230114675,1,0
4864983.768684933,-7621.377517717338,1,0
4864983.630132058,-7621.138564214855,1,0
4864983.476037562,-7621.013583324452,1,0
4864978.972424883,-7607.485188099304,1,0
4864981.862363547,-7615.634849812439,1,0
4864981.6984840585,-7616.789830286448,1,0
4864977.992095821,-7609.98248723953,1,0
4864981.867810376,-7615.409108439297,1,0
4864981.855972419,-7615.395121175548,1,0
4864977.974413132,-7610.054213313325,1,0
4864991.183476332,-7630.128166660951,1,0
4864993.744603586,-7637.459274158227,1,0
4864984.998003802,-7619.852461391121,1,0
4864987.788871011,-7626.527112826947,1,0
4864987.885555412,-7626.637370349298,1,0
4864985.226212585,-7620.182728338129,1,0
4864993.859194791,-7637.337219035854,1,0
4864993.798653936,-7637.328174175154,1,0
4864995.181665505,-7637.756680165063,2,0
4864988.176106076,-7627.005094732722,1,0
4864990.514669614,-7633.93590570472,1,0
4864995.300523201,-7637.652717473444,1,0
4864995.756160979,-7637.501353991462,1,0
4864993.91686968,-7637.259980805646,1,0
4864994.320527733,-7637.237029690761,1,0
4864995.284368804,-7637.643220777393,1,0
4864994.341347929,-7637.239737908786,1,0
4864994.3305201065,-7637.232960498882,1,0
4864993.938337545,-7637.266958193612,1,0
4864994.289406578,-7637.234241993744,1,0
4864982.078146484,-7615.816822445058,1,0
4864977.941735669,-7610.1847223947025,1,0
4864984.4076623265,-7622.384598315432,1,0
4864977.93863315,-7610.19998504925,1,0
4864981.289322003,-7616.763141997458,1,0
4864984.780668391,-7622.503398993544,1,0
4864981.710036688,-7617.049129589506,1,0
4864981.440175293,-7616.891053759837,1,0
4864977.93573084,-7610.215743022815,1,0
4864981.917415971,-7617.347338498073,1,0
4864994.203408756,-7637.47694618677,1,0
4864990.863701262,-7633.931200322395,1,0
4864986.939543454,-7629.533295284002,1,0
4864987.110047804,-7629.715149294221,1,0
4864990.866079967,-7633.956357344686,1,0
4864990.863483759,-7633.899068086598,1,0
4864990.884510302,-7633.92131839478,1,0
4864987.485014113,-7630.099619928186,1,0
4864987.613595319,-7630.204573654542,1,0
4864990.396440773,-7633.8398744547885,1,0
4864993.772990621,-7637.45939265116,1,0
4865002.169549017,-7639.196276929555,1,0
4864995.638568702,-7637.607884487874,1,0
4864994.458133006,-7637.276588440159,1,0
4864994.442212521,-7637.278272497015,1,0
4864994.450328268,-7637.28064034865,1,0
4864994.470014574,-7637.264494199443,1,0
4864994.455191374,-7637.272954184856,1,0
4864994.459040264,-7637.286068047216,1,0
4864994.521259168,-7637.2959784096765,1,0
4864999.600972038,-7638.4799463123645,1,0
4864999.902188789,-7638.560260681935,1,0
4865002.563091084,-7639.3765144687095,1,0
4864995.730612571,-7637.4892018739,1,0
4865002.794150262,-7639.431347550334,1,0
4865002.615165433,-7639.390203591582,1,0
4864999.788259023,-7638.536273863106,1,0
4865005.960693458,-7640.336829201027,1,0
4865005.461797796,-7640.126049340649,1,0
4865002.701648157,-7639.4146136805275,1,0
4864998.605971993,-7638.412892440951,1,0
4865005.183329925,-7640.0997395088625,1,0
4864998.935278734,-7638.501456193116,1,0
4864998.74280954,-7638.443256769658,1,0
4865003.2668547835,-7639.516472469215,1,0
4865000.795438476,-7639.513912128829,1,0
4865006.159626721,-7641.138721771984,1,0
4864996.795235679,-7638.330554173796,1,0
4864994.517591024,-7637.285247315335,1,0
4864994.518794234,-7637.290570957385,1,0
4865008.083069115,-7640.947173197225,1,0
4865010.058696746,-7641.34089064471,1,0
4865010.057723825,-7641.335183591243,1,0
4865009.923855875,-7641.503553168353,1,0
4865008.08635422,-7640.943891249396,1,0
4865002.965213761,-7640.105278313193,1,0
4865009.940328631,-7641.510507219812,1,0
4865010.005531243,-7641.352357195058,1,0
4865008.571473634,-7641.171061761043,1,0
4865008.6224485645,-7641.185697000242,1,0
4865008.235082012,-7641.6889568851575,1,0
4865003.996438951,-7639.738032095267,1,0
4865009.995423577,-7641.337320735761,1,0
4865003.587051492,-7639.755618578284,1,0
4865009.952952703,-7641.52384255773,1,0
4865008.257491092,-7640.993370188118,1,0
4865010.024336195,-7641.344623424849,1,0
4865003.512389449,-7639.737135412511,1,0
4865010.078381313,-7641.359357600366,1,0
4865003.676006878,-7639.630667693719,1,0
4865003.622956146,-7639.839938084596,1,0
4865004.950479217,-7640.006619651439,1,0
4865006.655105736,-7640.395978898652,1,0
4865007.492187338,-7640.18944231143,1,0
4865008.957529225,-7640.502739458167,1,0
4865010.029109511,-7641.313232783834,1,0
4865010.075937509,-7641.165891899599,1,0
4865010.0334674725,-7641.32766425901,1,0
4865010.039796516,-7641.32387341914,1,0
4865009.97490408,-7641.298514327139,1,0
4865007.2198885875,-7640.149289792767,1,0
4865007.447119783,-7640.697519220624,1,0
4865009.646660298,-7641.183825368647,1,0
4865010.030542204,-7641.318014491389,1,0
4865009.651451603,-7641.182624623216,1,0
4865009.614456457,-7641.175390523825,1,0
4865010.052729099,-7641.331909016114,1,0
4865010.061372898,-7641.331184911685,1,0
4865009.697513531,-7640.926564161634,1,0
4865009.9623224335,-7641.506966138653,1,0
4865009.994676756,-7641.506467098368,1,0
4865008.275183403,-7640.987733313819,1,0
4865010.071192676,-7641.340097788678,1,0
4865009.944568563,-7641.505339182983,1,0
4865010.0882879775,-7641.332724576095,1,0
4865008.229124018,-7640.985718125968,1,0
4865010.08455095,-7641.325409930708,1,0
4865007.455609393,-7640.703405565628,1,0
4865007.991900344,-7640.924679003468,1,0
4865009.948633226,-7641.5006539801025,1,0
4865010.0979984645,-7641.327631736583,1,0
4865005.813012914,-7640.34540403426,1,0
4865004.563694666,-7639.9031496751595,1,0
4865004.584593851,-7639.908041217279,1,0
4865008.167090546,-7640.953872402854,1,0
4865009.978905205,-7641.49851232608,1,0
4865002.9932931075,-7639.437156870586,1,0
4865009.988100571,-7641.499287573971,1,0
4865008.136687689,-7640.9477687646995,1,0
4865008.130779698,-7640.944751028752,1,0
4865007.435836412,-7640.704559173507,1,0
4865009.891105445,-7641.496700676415,1,0
4865006.760620951,-7640.714311560189,1,0
4865010.012879719,-7641.293686276305,1,0
4865009.666030339,-7640.92664090812,1,0
4865009.908148926,-7641.492077072409,1,0
4865003.372723755,-7639.428425666458,1,0
4865007.435388851,-7640.694345501903,1,0
4865007.991156484,-7640.921405727606,1,0
4865007.652377949,-7640.612038002417,1,0
4865008.213632032,-7641.0449870785005,1,0
4864998.807989018,-7638.464702778541,1,0
4865008.495327897,-7640.833804131029,1,0
4865008.4952117745,-7641.141426037631,1,0
4865008.471148075,-7640.887943747646,1,0
4865007.125604724,-7640.365939337954,1,0
4865007.202496362,-7640.161490450604,1,0
4865007.144438173,-7640.118949823026,1,0
4865008.43929312,-7640.788884927373,1,0
4865007.860366378,-7640.462122471422,1,0
4865005.935796813,-7640.42406438308,1,0
4865008.365233122,-7641.055514173882,1,0
4865008.501749586,-7640.874959522148,1,0
4865008.372981376,-7641.056813902371,1,0
4865006.209610678,-7640.273088658437,1,0
4865006.142920456,-7640.259141915825,1,0
4865009.947253843,-7641.242908600525,1,0
4865005.223116681,-7640.430610764632,1,0
4865004.403935759,-7640.659236576165,1,0
4865004.379492813,-7640.656939129672,1,0
4864994.440611189,-7637.296418253785,1,0
4864995.573983731,-7637.439978538124,1,0
4864994.448752725,-7637.2669795396605,1,0
4864995.64214338,-7637.463734443525,1,0
4864994.437292122,-7637.274088938081,1,0
4864994.45514016,-7637.28501100825,1,0
4864995.6421231795,-7637.463306548089,1,0
4864994.44616208,-7637.26023753997,1,0
4864995.643993193,-7637.462508502159,1,0
4864995.615159589,-7637.447112445023,1,0
4864994.179115165,-7637.4529459438145,1,0
4864997.020252617,-7638.104539265844,1,0
4864994.218910141,-7637.499356293268,1,0
4864994.200772132,-7637.448528641069,1,0
4864994.110128499,-7637.4347169463845,1,0
4864993.7096624905,-7637.298871536336,1,0
4864994.170333285,-7637.440338172471,1,0
4864994.283175963,-7637.225701559625,1,0
4864994.145247296,-7637.434756427832,1,0
4864994.3330330895,-7637.244723480422,1,0
4864993.821237477,-7637.475792595187,1,0
4864993.740163569,-7637.30768991141,1,0
4864993.806399351,-7637.461388467256,1,0
4864993.774322061,-7637.461442751681,1,0
4864993.766431705,-7637.457033538405,1,0
4864993.907563626,-7637.256342209853,1,0
4864993.889951442,-7637.256010841175,1,0
4864993.78762205,-7637.4659128911035,1,0
4864990.95978512,-7634.029309995005,1,0
4864994.17091474,-7637.488391226594,1,0
4864988.059393573,-7626.4239355068,1,0
4864988.077461698,-7626.597243580016,1,0
4864992.9517811155,-7630.707077846377,2,0
4864992.936044903,-7630.653174593276,2,0
4864992.778580087,-7630.269369312663,2,0
4864987.8337258,-7626.004614496956,1,0
4864992.916965779,-7630.452073074126,2,0
4864992.752413252,-7630.164849575417,2,0
4864992.73666464,-7630.124000690359,2,0
4864992.8495452795,-7630.362657631452,2,0
4864990.418838707,-7629.259461848775,2,0
4864987.08205426,-7628.0649115846045,2,0
4864989.589075619,-7632.9797574264285,2,0
4864983.139254878,-7618.414216962848,1,0
4864991.479626958,-7636.011182337336,2,0
4864990.357354313,-7629.263129519894,2,0
4864986.741309353,-7625.201606013195,1,0
4864983.017942153,-7618.142989611819,1,0
4864983.181317424,-7618.594541911266,1,0
4864982.588682587,-7621.159248707493,1,0
4864978.027178705,-7609.835955784111,1,0
4864984.430518852,-7624.293203712513,1,0
4864983.987459661,-7623.712883650489,1,0
4864981.2024363745,-7617.266006574357,1,0
4864990.52799799,-7633.981944535288,1,0
4864995.3131336635,-7637.665772048487,1,0
4864991.67193279,-7634.126317141341,1,0
4864987.756191085,-7628.64627379836,1,0
4864987.710722865,-7628.594640946655,1,0
4864987.895626621,-7629.954305825309,1,0
4864990.35073893,-7633.8286252486105,1,0
4864981.734163933,-7615.642715707611,1,0
4864978.47875414,-7609.576706067794,1,0
4864981.7080400735,-7615.843292135403,1,0
4864981.751252889,-7617.235628695624,1,0
4864977.901670449,-7610.355113180886,1,0
4864981.8895654455,-7617.26086158443,1,0
4864984.847431346,-7622.616004199974,1,0
4864981.951392848,-7615.758151079712,1,0
4864981.866322338,-7615.901888169679,1,0
4864987.440817887,-7628.259424145892,1,0
4864990.6792591745,-7633.74877624846,1,0
4864987.735534227,-7626.419133371683,1,0
4864994.131261293,-7637.419499240651,1,0
4864988.020399941,-7626.669108461673,1,0
4864988.183234688,-7627.009104602775,1,0
4864982.232679065,-7614.0584740741,1,0
4864987.520708588,-7628.376297944448,1,0
4864990.541861338,-7633.619745660638,1,0
4864984.86418019,-7621.4796483544615,1,0
4864992.397677729,-7636.929204215065,1,0
4864987.689357378,-7628.533821106081,1,0
4864984.440942176,-7624.177214270741,1,0
4864978.000614671,-7609.950110896536,1,0
4864978.002725893,-7609.939739134838,1,0
4864984.231478978,-7623.942064526393,1,0
4864981.715743618,-7616.8379236341,1,0
4864981.898446838,-7617.089389315325,1,0
4864981.897145125,-7615.444680970316,1,0
4864988.142087916,-7626.655129984958,1,0
4864991.460077794,-7635.997495899475,2,0
4864985.940370569,-7628.7109523543495,1,0
4864982.846190308,-7627.733359299368,2,0
4864986.0350568015,-7628.769020539531,1,0
4864985.731215414,-7628.438789505796,1,0
4864981.273945912,-7616.684596818841,1,0
4864983.724919727,-7621.642981560857,1,0
4864985.96953979,-7628.641889987238,1,0
4864983.454432688,-7621.43285925885,1,0
4864983.590119162,-7621.436551283464,1,0
4864972.689259684,-7625.588367141783,1,0
4864972.201347737,-7625.562572721563,1,0
4864976.071836263,-7615.578704744831,1,0
4864979.625821822,-7622.022985857375,2,0
4864970.341017682,-7622.493763228324,1,0
4864976.026316424,-7615.724918819246,1,0
4864973.194725145,-7627.511300912569,1,0
4864970.472195496,-7629.054454189493,1,0
4864972.309999602,-7629.942826919584,1,0
4864974.406369799,-7626.419866432829,1,0
4864982.556132894,-7631.255365840464,1,0
4864981.796451294,-7615.128389018007,1,0
4864966.0084906565,-7629.274161820142,1,0
4864968.1988856215,-7625.990979257663,1,0
4864966.0001165625,-7629.014088908043,1,0
4864965.978742106,-7629.052314746398,1,0
4864962.155669978,-7631.637242483296,1,0
4864978.879880447,-7627.378179589191,1,0
4864965.895602198,-7629.285221497623,1,0
4864973.362208136,-7627.078172990829,1,0
4864959.561219421,-7637.929834128136,1,0
4864959.61794522,-7637.89788697332,1,0
4864959.691541941,-7637.858496890236,1,0
4864959.533443511,-7637.941575181703,1,0
4864959.371733411,-7638.3303081475015,1,0
4864959.327002926,-7638.361544278375,1,0
4864959.685463577,-7637.868533318156,1,0
4864959.666751857,-7637.876569983438,1,0
4864959.6526705455,-7637.883851886607,1,0
4864975.6641821265,-7630.929209664681,1,0
4864952.020969898,-7642.652589997197,1,0
4864951.962606288,-7642.6957575060915,1,0
4864952.242163317,-7642.527693859529,1,0
4864955.583530538,-7640.16747802633,1,0
4864959.517944065,-7638.24815414427,1,0
4864955.748596197,-7640.074606279103,1,0
4864960.159644886,-7637.892119850866,1,0
4864959.2320579095,-7638.404191602342,1,0
4864951.951880584,-7642.573223297647,1,0
4864951.610292951,-7642.7504929699235,1,0
4864962.4934465755,-7636.103819025166,1,0
4864962.549978201,-7636.052826293579,1,0
4864965.175251186,-7630.237188447594,1,0
4864965.237135749,-7629.8928620962715,1,0
4864959.044608502,-7638.217958990891,1,0
4864962.582497453,-7636.025805134276,1,0
4864959.055692896,-7638.209113722779,1,0
4864965.465349151,-7629.807266665517,1,0
4864962.46875983,-7636.109418692708,1,0
4864959.008774103,-7638.239652645083,1,0
4864954.734746912,-7640.725968287845,1,0
4864962.966133528,-7635.738407119322,1,0
4864959.062044553,-7638.180315871898,1,0
4864955.039061179,-7640.986228033733,1,0
4864959.071189475,-7638.174404830934,1,0
4864955.090466352,-7640.956780968335,1,0
4864959.131332032,-7638.1393026166825,1,0
4864955.097751801,-7640.95511741375,1,0
4864959.101825235,-7638.178563815677,1,0
4864959.129474538,-7638.164259312052,1,0
4864953.752111743,-7640.792644655958,1,0
4864958.029687378,-7637.839947104299,1,0
4864953.501440925,-7640.498203357598,1,0
4864953.506460152,-7640.523876839328,1,0
4864949.251843076,-7643.476093357203,1,0
4864953.525285622,-7640.513686600009,1,0
4864953.72078882,-7640.388750440486,1,0
4864953.957432639,-7640.689628372861,1,0
4864953.948708949,-7640.697781555457,1,0
4864953.841796469,-7640.765267188654,1,0
4864947.683272893,-7644.962260961064,1,0
4864948.309756333,-7644.081180666204,1,0
4864948.322556022,-7644.1134613034665,1,0
4864948.332811736,-7644.1412326548325,1,0
4864948.336656586,-7644.150359338433,1,0
4864948.325327754,-7644.119459800404,1,0
4864948.337454555,-7644.152559529273,1,0
4864948.380211366,-7644.026696747516,1,0
4864948.326633824,-7644.12110952246,1,0
4864948.395713504,-7644.0520811791785,1,0
4864950.572713601,-7643.12337709665,1,0
4864949.622148561,-7643.701723547754,1,0
4864950.468826067,-7643.176352212513,1,0
4864949.3182493355,-7643.452077795977,1,0
4864949.303121771,-7643.472643747905,1,0
4864953.670029917,-7640.906532841283,1,0
4864953.82549219,-7641.268780837731,1,0
4864953.816853188,-7641.274655395894,1,0
4864953.83370781,-7641.261052853595,1,0
4864950.373961824,-7643.1262025102,1,0
4864949.876606592,-7643.455612143062,1,0
4864948.11432536,-7644.189657022793,1,0
4864948.310866858,-7644.095652871657,1,0
4864946.72823297,-7645.087145686461,1,0
4864946.726510554,-7645.089821619986,1,0
4864946.724298439,-7645.097334337062,1,0
4864946.711695583,-7645.11554384129,1,0
4864946.681077109,-7645.152968529244,1,0
4864946.654392506,-7645.272142396888,1,0
4864946.697685709,-7645.135095319565,1,0
4864966.799612405,-7633.948607740264,2,0
4864957.809623812,-7639.633932427648,2,0
4864957.928057278,-7639.565382983268,2,0
4864953.766622773,-7641.470906732615,1,0
4864962.760130731,-7636.781247946356,2,0
4864962.729741931,-7636.805480038484,2,0
4864954.940573428,-7640.646441013328,1,0
4864962.6991000995,-7636.822263352659,2,0
4864966.8257881645,-7633.962630072315,2,0
4864957.948263277,-7639.545858442218,2,0
4864962.8130061915,-7636.762670475242,2,0
4864962.69810361,-7636.8225100175805,2,0
4864958.416356406,-7638.956128006565,1,0
4864953.774232704,-7641.4862399803405,1,0
4864957.8684824975,-7639.603471169506,2,0
4864953.847275454,-7641.4327142426355,1,0
4864957.994142385,-7639.529279400259,2,0
4864958.828702769,-7639.0148333403195,2,0
4864954.47931433,-7641.362587721091,2,0
4864962.572432212,-7636.910313924496,2,0
4864954.684775181,-7641.081287405062,1,0
4864951.774135773,-7641.74959546878,1,0
4864954.071150634,-7641.153813707099,2,0
4864950.54644839,-7642.448354125276,2,0
4864949.010809242,-7643.946199463692,1,0
4864949.61976251,-7643.109427504645,1,0
4864949.645181589,-7643.09153498006,1,0
4864950.00565759,-7643.373693169666,1,0
4864950.041859346,-7643.34879357741,1,0
4864950.050295916,-7643.342307419004,1,0
4864947.70861651,-7644.895032020914,1,0
4864948.34588045,-7644.0417760626315,1,0
4864948.3449624935,-7644.032845132325,1,0
4864947.549346243,-7644.547059219225,1,0
4864948.213688412,-7643.690774260958,1,0
4864947.52437437,-7644.575437275048,1,0
4864948.347084756,-7644.0385640223685,1,0
4864947.54085696,-7644.566131368722,1,0
4864947.50650253,-7644.592200977533,1,0
4864947.554018183,-7644.637762760174,1,0
4864947.515778821,-7644.5786295254165,1,0
4864947.070327536,-7644.427682817058,2,0
4864946.341084529,-7645.475822356165,1,0
4864947.050143706,-7644.4491388156475,2,0
4864949.373927097,-7643.2710933728995,1,0
4864950.429023148,-7642.629772418999,1,0
4864947.546819472,-7644.565522462687,1,0
4864947.515895606,-7644.592456436308,1,0
4864948.3996696975,-7644.055212276215,1,0
4864947.893822274,-7643.549094007195,2,0
4864948.410493752,-7644.66005490101,1,0
4864953.911980276,-7641.244860264146,2,0
4864948.429151288,-7644.670765289411,1,0
4864948.100576946,-7643.848318267606,1,0
4864948.433143338,-7644.670533650205,1,0
4864947.417322854,-7644.854613085,1,0
4864951.671803288,-7641.817405937081,1,0
4864948.400450058,-7644.055030735463,1,0
4864947.676746303,-7644.9252725221195,1,0
4864947.531250221,-7644.5852578523645,1,0
4864966.966984717,-7634.793374269514,2,0
4864958.794630459,-7638.960257996261,2,0
4864962.251131792,-7636.80905620613,2,0
4864963.079762194,-7636.1559703867215,2,0
4864962.284891486,-7636.787201146236,2,0
4864966.068645559,-7635.428568132038,2,0
4864966.126141665,-7635.385873079158,2,0
4864966.991043166,-7634.796397942784,2,0
4864966.75391223,-7634.4191544011155,2,0
4864966.986286012,-7634.798079950791,2,0
4864948.623155627,-7644.391749101882,1,0
4864951.638496028,-7642.423595686523,1,0
4864958.7297690315,-7638.051706658222,2,0
4864955.980504808,-7639.590180546568,2,0
4864965.879730585,-7635.334202200415,2,0
4864965.873007762,-7635.338433620152,2,0
4864965.2897481825,-7635.672692476499,2,0
4864964.948629771,-7635.174393323673,2,0
4864964.947800084,-7635.16961216198,2,0
4864964.950791202,-7635.175226444338,2,0
4864966.682257763,-7634.159401573336,2,0
4864965.022961693,-7635.087271960127,2,0
4864961.457530642,-7637.018174327779,2,0
4864948.315531717,-7644.334051896495,1,0
4864955.287424056,-7640.285060086248,1,0
4864953.189252076,-7640.743350908406,1,0
4864948.31213188,-7644.332570653064,1,0
4864955.397012906,-7640.2195221346665,1,0
4864965.284745542,-7635.656555081266,2,0
4864948.308725539,-7644.329416122671,1,0
4864947.057754968,-7644.456634708363,2,0
4864948.23425828,-7644.193388537564,1,0
4864948.235222518,-7644.201179623921,1,0
4864948.27044159,-7644.31158542449,1,0
4864948.247480995,-7644.2335652658,1,0
4864948.08125117,-7643.868679387781,1,0
4864948.086577501,-7643.862617234205,1,0
4864948.302013528,-7644.320684000416,1,0
4864948.305947262,-7644.3242778444865,1,0
4864948.1338076815,-7643.9723383629635,1,0
4864948.3233760595,-7644.342209560755,1,0
4864948.217969257,-7644.201359388356,1,0
4864948.083836535,-7643.875005710574,1,0
4864948.304579085,-7644.330079252105,1,0
4864948.315460645,-7644.327130637591,1,0
4864948.429294237,-7644.143805367986,1,0
4864948.392811382,-7644.05239975904,1,0
4864948.37783428,-7644.026251379686,1,0
4864947.595892142,-7644.589693960318,1,0
4864947.565008072,-7644.574452869486,1,0
4864946.469506964,-7645.323226786025,1,0
4864946.494554182,-7645.306003445521,1,0
4864948.396047238,-7644.055112206426,1,0
4864948.390469412,-7644.046967271641,1,0
4864947.482462792,-7644.667889646083,1,0
4864944.933318929,-7647.316282535098,1,0
4864944.905250762,-7647.3575412247565,1,0
4864946.582439807,-7645.330920371359,1,0
4864946.9724655,-7645.41744644156,1,0
4864947.603749383,-7644.536494404252,1,0
4864948.533368994,-7644.396041755288,1,0
4864948.387473182,-7644.034998446252,1,0
4864948.167020756,-7644.179501408649,1,0
4864948.177414905,-7644.206569471942,1,0
4864948.529702073,-7644.414277229411,1,0
4864948.535002774,-7644.428412746328,1,0
4864948.534321354,-7644.429827326874,1,0
4864948.54064705,-7644.436605803028,1,0
4864948.541566135,-7644.436993108726,1,0
4864948.540989793,-7644.434063691668,1,0
4864947.716206047,-7644.999131466562,1,0
4864951.202782631,-7642.513368656497,1,0
4864950.90589685,-7642.843461556992,1,0
4864954.057727939,-7640.5171290770395,1,0
4864949.989596951,-7643.3720703971085,1,0
4864947.699185395,-7645.049867572185,1,0
4864947.696852172,-7645.04417045631,1,0
4864954.179351968,-7640.982131797287,1,0
4864959.978341945,-7638.120116956243,1,0
4864963.274578403,-7636.312167269225,1,0
4864951.0767330425,-7642.58954571435,1,0
4864948.526144982,-7644.425052991291,1,0
4864948.524182077,-7644.424499110286,1,0
4864948.553318969,-7644.5006874912815,1,0
4864948.530195621,-7644.425984526506,1,0
4864948.522505033,-7644.423311746478,1,0
4864948.52791566,-7644.424913408042,1,0
4864948.524182077,-7644.424499110286,1,0
4864948.528676483,-7644.425966629778,1,0
4864948.524481308,-7644.424654032618,1,0
4864948.542388985,-7644.470653361734,1,0
4864948.137681297,-7644.204799896269,1,0
4864948.342200455,-7644.623063595024,1,0
4864948.358412779,-7644.6290861669,1,0
4864948.1641133195,-7644.211905920988,1,0
4864948.162642699,-7644.211463841357,1,0
