LATITUDE,LONGITUDE,FLOOR,BUILDINGID
4864981.589285747,-7627.241295704012,2,0
4864983.512029627,-7628.2137929129785,1,0
4864981.717530002,-7623.376289191495,1,0
4864976.649734441,-7615.078457589876,1,0
4864981.872798805,-7623.487617275477,1,0
4864982.030679129,-7623.686518655683,1,0
4864980.58428536,-7620.297333674138,1,0
4864981.809029127,-7623.407567829118,1,0
4864982.5783349,-7619.876644215272,1,0
4864973.415417428,-7625.357469543328,1,0
4864976.749485057,-7612.898091733995,1,0
4864979.190666799,-7620.6734630150895,1,0
4864977.65585542,-7611.209551043581,1,0
4864976.085904214,-7615.5519883949255,1,0
4864970.5210020775,-7621.436356734389,1,0
4864970.081337599,-7622.945025275231,1,0
4864974.4211230185,-7626.5097933643065,1,0
4864982.504864463,-7619.620015854374,1,0
4864986.385331334,-7627.805920859533,2,0
4864982.474225571,-7619.630418873219,1,0
4864968.466076462,-7627.882371173342,1,0
4864975.935767281,-7625.534920894638,1,0
4864973.843477469,-7628.85444476065,1,0
4864973.725211832,-7628.930346714329,1,0
4864973.678020332,-7629.132327082168,1,0
4864982.5102355275,-7623.166241452184,1,0
4864973.888298697,-7628.966014554545,1,0
4864976.989717895,-7628.317847993597,1,0
4864965.2489219755,-7635.740718231993,1,0
4864965.294418934,-7635.714820712453,1,0
4864965.260352745,-7635.730600718427,1,0
4864965.280389773,-7635.723816131181,1,0
4864965.289320204,-7635.714225831991,1,0
4864965.247780816,-7635.73790237438,1,0
4864965.1492137285,-7635.786203898945,1,0
4864964.083715936,-7635.7830286779,1,0
4864964.058284242,-7635.796228447438,1,0
4864969.824906388,-7627.167308681451,1,0
4864956.006188803,-7640.788138718612,1,0
4864953.235186339,-7642.476109303176,1,0
4864956.122561749,-7640.705092377936,1,0
4864959.339047742,-7638.350457043875,1,0
4864964.170236595,-7635.732026457701,1,0
4864959.426925391,-7638.302147353822,1,0
4864964.105647513,-7635.752523647563,1,0
4864964.085844766,-7635.764766585096,1,0
4864958.891072355,-7638.602735036602,1,0
4864955.421639489,-7640.666294057051,1,0
4864963.588765724,-7636.060414543841,1,0
4864963.630228868,-7636.028735216748,1,0
4864963.585918753,-7636.054665812659,1,0
4864971.471459622,-7630.808087776201,1,0
4864963.6296758335,-7636.029852642996,1,0
4864963.665564964,-7636.0068280330215,1,0
4864963.667562177,-7636.007810010681,1,0
4864967.849733063,-7628.5865381177855,1,0
4864963.5812553335,-7636.063650023907,1,0
4864963.61653598,-7636.03908249561,1,0
4864954.92006623,-7641.05148573324,1,0
4864961.922622899,-7635.921510629381,1,0
4864958.952180018,-7638.270904806111,1,0
4864954.986956497,-7641.017067221892,1,0
4864958.957525344,-7638.267965454184,1,0
4864958.9882171415,-7638.252692187505,1,0
4864960.144812254,-7638.205192504001,1,0
4864959.050291391,-7638.2167753426875,1,0
4864958.144955293,-7638.2765718196015,1,0
4864961.901740269,-7635.95692285825,1,0
4864951.244788337,-7642.295567181223,1,0
4864954.774396951,-7640.224363963559,1,0
4864954.697401783,-7640.227409072008,1,0
4864947.659666685,-7643.931678071115,1,0
4864947.63184989,-7643.91348363322,1,0
4864946.96306159,-7644.799529122405,1,0
4864947.875336911,-7644.299575971025,1,0
4864947.871471101,-7644.3031843143335,1,0
4864947.821957388,-7644.26655905839,1,0
4864947.868772048,-7644.3073166511895,1,0
4864947.300301455,-7644.3996775016785,1,0
4864947.8138,-7643.0923999995,1,0
4864948.028321476,-7643.471144448083,1,0
4864948.034576046,-7643.482187089558,1,0
4864948.214893268,-7643.840849098596,1,0
4864948.028766411,-7643.471929995502,1,0
4864948.215059303,-7643.841177360317,1,0
4864948.034155727,-7643.4814450011745,1,0
4864948.039283924,-7643.490498994773,1,0
4864948.04806603,-7643.506004081859,1,0
4864950.787856633,-7643.464025103328,1,0
4864950.750516454,-7643.487437677793,1,0
4864950.453427043,-7643.671857345786,1,0
4864946.909494442,-7644.817079900749,1,0
4864953.543284373,-7641.392540443313,1,0
4864957.667043001,-7638.511388462995,1,0
4864957.924164039,-7638.780189731812,1,0
4864957.926808923,-7638.780164291241,1,0
4864957.908926877,-7638.790815203944,1,0
4864958.773482296,-7638.221248773586,1,0
4864957.494119914,-7638.604509561314,1,0
4864948.403800218,-7644.755536878848,1,0
4864947.813800001,-7643.092399999499,1,0
4864947.8138,-7643.092399999498,1,0
4864947.8138,-7643.092399999498,1,0
4864948.029607482,-7643.4734149317255,1,0
4864947.8138,-7643.092399999499,1,0
4864947.813799999,-7643.092399999499,1,0
4864947.8138,-7643.092399999498,1,0
4864947.8138,-7643.0923999995,1,0
4864965.64840901,-7634.201813634322,1,0
4864961.1908154795,-7637.2737221432635,2,0
4864961.138878725,-7637.298045102409,2,0
4864960.840022904,-7636.818015712763,1,0
4864965.646340228,-7634.197994295789,1,0
4864965.64510534,-7634.1957144741245,1,0
4864961.011324161,-7636.703898295379,1,0
4864960.998090096,-7636.72845380508,1,0
4864966.174839429,-7635.196489974015,2,0
4864961.154228724,-7637.2842725930695,2,0
4864961.267935092,-7637.2163961148235,2,0
4864965.648798967,-7634.202533563576,1,0
4864961.00222278,-7636.723443241152,1,0
4864935.159233529,-7589.4594082326685,1,0
4864961.236991036,-7637.235042583007,2,0
4864959.386208826,-7612.397443602251,1,0
4864903.819806354,-7543.5700991880685,1,0
4864903.807148125,-7543.551994405648,1,0
4864935.393626207,-7589.801622581093,1,0
4864935.404009149,-7589.918707146801,2,0
4864965.372628028,-7633.692673184871,1,0
4864943.83466963,-7647.422426197735,2,0
4864943.830817034,-7647.426576209565,2,0
4864943.842193709,-7647.414321269696,2,0
4864944.072030692,-7647.287471613528,2,0
4864945.02698675,-7646.751706702893,2,0
4864945.029806637,-7646.750870154448,2,0
4864957.67268501,-7638.476184761894,1,0
4864961.906384198,-7635.546729171658,1,0
4864961.848711113,-7635.58889113568,1,0
4864947.315938508,-7644.39476027407,1,0
4864948.479500878,-7644.266792060179,1,0
4864948.648858681,-7644.456145039542,1,0
4864948.236763961,-7643.79995646343,1,0
4864948.040426752,-7643.489715165095,2,0
4864948.457711711,-7644.190040974869,1,0
4864948.456797717,-7644.188527184125,1,0
4864948.458355942,-7644.1919707331,1,0
4864947.518336643,-7644.715796653564,1,0
4864948.25165481,-7643.8635400380235,1,0
4864948.240759514,-7643.807353354142,1,0
4864947.830799997,-7643.117800001054,2,0
4864946.830494084,-7644.195328169902,2,0
4864946.84705916,-7644.177484292731,2,0
4864945.8314961335,-7645.271447403846,2,0
4864946.829923311,-7644.195943005725,2,0
4864948.234466582,-7643.795182757652,1,0
4864947.242216575,-7644.876263341838,1,0
4864948.650728382,-7644.458525556666,1,0
4864946.8601948535,-7644.163334541923,2,0
4864948.482718803,-7644.80374891328,1,0
4864943.790708391,-7647.469781184572,2,0
4864948.811782427,-7644.906010479005,1,0
4864947.034858737,-7644.597047571488,2,0
4864948.812131656,-7644.904076595883,1,0
4864948.46588878,-7644.168996090366,1,0
4864946.239107727,-7645.931052667424,2,0
4864948.6844625315,-7644.555919711636,1,0
4864946.712552508,-7646.16728113779,1,0
4864948.683940492,-7644.55472871632,1,0
4864953.04729721,-7642.319331428417,2,0
4864946.974418916,-7645.846450413581,2,0
4864946.940949535,-7645.876333405632,2,0
4864946.141618463,-7646.722702202906,2,0
4864950.64469132,-7644.275138403047,2,0
4864954.308326206,-7641.201943904379,2,0
4864959.092490221,-7638.6191725662675,2,0
4864961.807689682,-7638.203099659008,2,0
4864961.794661347,-7638.210180514837,2,0
4864966.449299999,-7635.680399999023,2,0
4864948.8565815855,-7644.899160825897,1,0
4864948.427208718,-7644.138835365983,1,0
4864953.381593203,-7642.238583165682,2,0
4864942.806100004,-7648.530400000514,2,0
4864942.806100003,-7648.530400000512,2,0
4864942.806100003,-7648.5304000005135,2,0
4864942.806100003,-7648.530400000513,2,0
4864942.806100003,-7648.530400000512,2,0
4864942.8061000025,-7648.530400000512,2,0
4864942.806100003,-7648.5304000005135,2,0
4864942.806100004,-7648.530400000513,2,0
4864942.8061000025,-7648.530400000513,2,0
4864942.806100003,-7648.530400000513,2,0
4864947.617029567,-7645.611457080551,1,0
4864942.806100003,-7648.530400000513,2,0
4864942.806100004,-7648.530400000513,2,0
4864946.445135922,-7646.332229441779,1,0
4864942.806100004,-7648.530400000513,2,0
4864942.806100004,-7648.5304000005135,2,0
4864945.211513707,-7647.03736958452,2,0
4864942.806100003,-7648.530400000513,2,0
4864945.916286155,-7645.814424385098,2,0
4864946.912616262,-7644.737755867657,1,0
4864947.904821994,-7643.67090489794,1,0
4864947.904988372,-7643.670125315557,1,0
4864947.906270667,-7643.669614052468,1,0
4864947.041044022,-7644.5688478102875,1,0
4864946.048943865,-7645.641722645859,2,0
4864947.036627904,-7644.579050874064,2,0
4864944.855808626,-7646.322456659648,2,0
4864948.223223253,-7643.854669983222,1,0
4864948.125159961,-7644.074506371801,2,0
4864946.9537488185,-7644.715212054409,2,0
4864948.248953291,-7643.786459501968,1,0
4864948.057950845,-7643.521646185614,1,0
4864948.03750281,-7643.487354381658,1,0
4864948.029605801,-7643.473411964579,1,0
4864947.8138,-7643.092399999498,1,0
4864947.8138,-7643.092399999498,1,0
4864947.813800001,-7643.0923999995,1,0
4864947.81712807,-7643.097372526196,1,0
4864947.820610714,-7643.1025760093435,1,0
4864948.03968713,-7643.491210867734,1,0
4864948.025797522,-7643.466688324956,1,0
4864947.8138,-7643.092399999499,1,0
4864947.157078734,-7643.979593034458,1,0
4864947.152666047,-7643.985554322877,1,0
4864947.147105047,-7643.993066919703,1,0
4864948.0348477205,-7643.482666737713,1,0
4864948.0453765895,-7643.501255789346,1,0
4864948.897373947,-7644.930508458129,1,0
4864948.245967749,-7643.7840935424165,1,0
4864948.321805745,-7644.362137061479,1,0
4864948.438924111,-7644.772308367005,1,0
4864948.789057299,-7644.979809722847,1,0
4864948.856762572,-7644.906734708614,1,0
4864948.876211242,-7645.011061032209,1,0
4864948.8548167115,-7644.906268600107,1,0
4864948.854750663,-7644.905748637703,1,0
4864948.855795746,-7644.904783032931,1,0
4864955.123838283,-7639.781840064485,1,0
4864961.730915606,-7635.17806174333,1,0
4864965.1088000005,-7633.205600000917,1,0
4864965.108800001,-7633.205600000918,1,0
4864961.709468617,-7635.190585371071,1,0
4864947.704958403,-7645.050906270716,1,0
4864947.706135505,-7645.046060397061,1,0
4864965.108800001,-7633.205600000919,1,0
4864965.108800001,-7633.205600000917,1,0
4864965.108800002,-7633.205600000919,1,0
4864965.108800001,-7633.20560000092,1,0
4864948.617970862,-7644.638741715818,1,0
4864948.619565603,-7644.64204991821,1,0
4864948.613392842,-7644.628589349149,1,0
4864948.614808914,-7644.630821389857,1,0
4864948.6210788125,-7644.643773809101,1,0
4864948.6160876285,-7644.632961266559,1,0
4864948.619565603,-7644.64204991821,1,0
4864948.616213107,-7644.63377960089,1,0
4864948.619387006,-7644.641739985231,1,0
4864948.266213545,-7643.891150416201,1,0
4864948.472308883,-7644.771331379972,1,0
4864948.457209553,-7644.762353771653,1,0
4864948.4974535685,-7644.700959501103,1,0
4864948.537133777,-7644.723648611884,1,0
4864948.5348761855,-7644.722565435334,1,0
4864948.532392542,-7644.719474656424,1,0
